"address","point","ratio"
"0xc7D99AEd03801500A289F321d0d77194216e94B6",26522.72838661526842500000,0.199792187228012464441234
"0x0531525e8Fd5166B3Ff87a9619CA9aB4216c7191",26396.42968001233887000000,0.198840795860260026353876
"0xA3904A7AC89544a926a6B8c51fAE33DB186c2b99",26068.05304284472144500000,0.196367178304103682942618
"0x3c3f8c8adc9b2880d1C3dA828f9B8A5680cB046d",26020.05953433560767500000,0.196005649584357752408454
"0x5C6EBF8f0dfa15F463279F24359889a64410B0c0",25828.49893879356979500000,0.194562649082593440093582
"0x0C78238C9d1D9e178b8b5b6b7993ea1Ae5bc2090",25537.59847511241570000000,0.192371334559543430817669
"0x76BE52FD69E626201DdaE454a727114E684A884E",25376.18214423804801450000,0.191155406796395754643591
"0x2bA7EDC27c15b3baE40866005012f529F254e3fC",25278.23778154890306644400,0.190417604932157937928047
"0x6a9065271055e710116209c8032d2e18e42535a7",24847.97817450818250961220,0.187176516507412322011993
"0x6053c0691e8201abeACCA59b05d3D719c9ec2586",23954.94951181207577646000,0.180449450303039391728068
"0xe6C9B5C4cB04e521D9394F3f700755c1C95DCf4e",23663.83563061766740500000,0.178256528134231966592137
"0xde0874b36c682edea2283fef925c7587733b5df3",22233.92341664595140550000,0.167485189506882060171656
"0x7c9C2a2dEBa2895684d637DC1ba05006c7ff5Ceb",21727.79699344477740000060,0.163672606441095976506820
"0xc4CFaa484cdf97A5CF6Ed1a518F4083F96e213a8",21689.83542029648652242280,0.163386646956862042545153
"0xeFE6C7271627EAC3b47008112A38695B4e76984C",21677.51823861585823500180,0.163293863264604370561328
"0x97b0e787380497D33c2075C3792c29A7f6ab6b23",21642.32385774003635769210,0.163028748671911686898061
"0x82985FB238f374323C463049AE5759000E239514",20994.01960318078446640710,0.158145158902429877273210
"0x0AC4dd0D43A587B5f44Afd3c4E47CE49A5713292",20050.69896028618567500000,0.151039249896614417797077
"0xc6eA16ac747640169C2EBbbD840053fEA3717CE3",18303.29109806321136000000,0.137876258756187982776657
"0x8d11F8966dc43548B5f520EED21c1d22688c5bb0",18240.16430917467397393665,0.137400733047034822565824
"0x0DEB845dE6Dd1399Cd704aC10E07e8bAA8b80472",17766.41561636533875609300,0.133832047120267395148076
"0x9B2cd4899bC896d4906F59c1922E328ce9F33E54",17686.44987181476718500060,0.133229675796541221062193
"0x7E7115e1a4Dc6F92367B365779D8EeD06DFBf78e",17406.42424569466776150000,0.131120279979229227685331
"0xAB91Ac6F7126176FB82ae4113A71Cc7a5eEe8563",16595.14998122055231015000,0.125009058788920706088287
"0x6490FaF8d8e83f51B737D952aB62e8a2DeEB14a3",16453.46720231853090990105,0.123941781249568345294096
"0xD2b3A39BC91aa5164D152271778677dd32eB5058",16362.84626181138130969845,0.123259145751113370931577
"0xef326a73277a333851C2E6fBCe909F14944740b4",16080.43348268819251335000,0.121131767827557141012965
"0x70a99c4127620129D0CA30827E0FC9B75eC2891b",15923.68851900796460250105,0.119951028852510667941002
"0x624D7A1b9a826109397E7945D9C11cC2e988a4bB",15320.90849406214113001170,0.115410367053098751991721
"0xfEb095a1c17AFCC3Cb6C305636A58C25482b6FC5",15277.59372782684654356545,0.115084082676948868505253
"0xf3119222fefd46875391333ed596246194717f70",15276.48281059465129134320,0.115075714285114731716113
"0xaa8BDB60eE28E7616Bfe4867f58BfE4EDF858271",14461.38171691958319645390,0.108935666099141910457789
"0xE0276B19467e8A37EACFc93CF18d614910B06f6e",13684.33995269729485800105,0.103082313782649837248295
"0x22aA4b4e0F4758F15f6268Dea7Aa30445772769b",13390.92779084447046900000,0.100872078971156658190739
"0x3CFdF81a3524D5e8B01156dd6929A608E19962cC",13364.82461776290223800000,0.100675447238269412772613
"0xd242CF3eeCC0df0CDE9E6B11B84C028e329AA0ff",13260.41192543662939500000,0.099888920306720431710272
"0x1bEbF0E2C487bf6dB1703145F0bBa42F528d48CD",13259.39668778400506964210,0.099881272656440364413802
"0x9E80f8738E92ebc1E685f231c0742ab790c757c1",13234.30875235506128850000,0.099692288573833187229988
"0xBC352bcE9212B055a89F65C73b63EfF675fE6A10",13182.10240619192486100000,0.099299025108058696653620
"0xDC6B602e20fB4F9759865292aD4c334De434C9d7",13182.10240619192486100000,0.099299025108058696653620
"0x2370e2fCE0cFFCE630e5a861F75c673FD3095C5a",13155.99923311035673500000,0.099102393375171452026445
"0x047CD223c17d4aeE5260921EdD309AE4d783b7f2",13103.79288694722047250000,0.098709129909396962693000
"0xaA11dcb259F4295AD3373810744C52C434a7aC83",13052.86872986277189300000,0.098325525003508799368147
"0xE377a71e4564F250222eA0C03D9DEab3448D0090",12999.33534209101500300000,0.097922265109702317113677
"0xf1db4023CE20A6431c7aC4b710F12dfe8df1B693",12947.17384845781128000000,0.097529339512073491641854
"0x6C36dC098A48fbAc32Cdb714aC0D9eCCFc8Cc840",12947.17384845781128000000,0.097529339512073491641854
"0xe89F47754b458B19A087A8B8Fac80cBEC0978B7D",12921.07067537624326800000,0.097332707779186247873426
"0x5dca3693347F668488cD67f20922F7C650ED4deB",12882.88484914934396400000,0.097045059026321474132251
"0xF8028c188009Da6604091DE2C79770b841EB76CE",12863.64369459679336500000,0.096900117966834309499294
"0x9522765a192bB4379d0121423F24D91b4a56a540",12717.08879995421768250000,0.095796139427266427861606
"0x44f210F849a40000376F64F5f1C10857B52e8a01",12555.62625223428877350000,0.094579863518764817590219
"0x23360c3992e141714cdD1ba8Acfa3AFb8288825d",12214.02101152519674450000,0.092006596650629800743342
"0xbB9A11cfF946A7124882e5609f08d6E33f8B1711",11882.57289942088058971545,0.089509842082071341754336
"0x03dDE22375978879359C538059E93679239E1371",11117.64578639841931500105,0.083747747822647763019940
"0xb9F1ecA1D567fb0F94990Bb831F473530EdE36d4",10881.51825637959442543590,0.081969030527823115588973
"0x31c6066a480f0cEa7f8194C7Ff1332bD492f71ae",10847.11736085845112750000,0.081709893154827958673655
"0x9deBADcAAE4820092c8Ff7DC741C9ec7D9E95027",10588.23447726243014052225,0.079759762806411543376563
"0x2b2271a3e2AD3C04B027F6F79Cf412DF7a5D62E2",10451.64364474461563250000,0.078730842222290902334557
"0x155e30E932539BB200dC9B6310Ae33E6b86ef225",10412.13055805608030650165,0.078433195392803463184129
"0xC10F06E4288FEC848694f55aB72ABc45991eac84",10175.57800212424880250075,0.076651276434275505807917
"0x9b12Fcd66435993902c168512dee85cCCd328479",10064.33478365647314444285,0.075813296057295260044251
"0x5051e95aEC5e5726A47007ECbD00C1307Ac0fC48",9988.18156367987976600000,0.075239643974379923837812
"0xd6d662c50fc1e797e488f320c90e563b5017c5bc",9932.50264289743454281920,0.074820222065613033175178
"0xF96b453acd15b5822A5C3a4ef4211CA58027C672",9809.87912868391782537090,0.073896515433580887306726
"0xC8Dd81E7319339326B95FA16A43E19f4B295aC1e",9775.26695978810263140285,0.073635786566339231859914
"0x80035367c996c950f069cafadd166a91cae75e60",9693.41152979240637757650,0.073019180493353817575186
"0x4109266acaC7Bc28c754884920b059E016DDAf41",9660.43025485033050000000,0.072770736933468359861812
"0x1Da12e35ee286C7ef9a04fc236428eE3c4b07123",9527.65817477238147300000,0.071770582503844405550216
"0x1Da2b38941e86919B1ECAcCF0002E2f6FcC90Edc",9008.91754013606620500000,0.067862978260144540138643
"0x1E5aF9EDBeffD63dc9cCF196b26b729276D88E9F",9008.91754013606620500000,0.067862978260144540138643
"0x221D7A8E478f65d387389d9b8a5ac320EC8026B5",9008.91754013606620500000,0.067862978260144540138643
"0x22934d7eef2047C177A21d4A7Ae4a665F4b45Ae9",9008.91754013606620500000,0.067862978260144540138643
"0x281B6F7083490e50391Fd1C46Ff2A0CFe93C1B3A",9008.91754013606620500000,0.067862978260144540138643
"0x2b4C14749A9DA2aE45a358924b3e2DdEC1cf29c9",9008.91754013606620500000,0.067862978260144540138643
"0x2B7b5B36e88489Ac05D39f10d63e5e55097D55B4",9008.91754013606620500000,0.067862978260144540138643
"0x371f7504f02d1aD1F27269E2723d015d35c7f864",9008.91754013606620500000,0.067862978260144540138643
"0x38F82110BEBc2BDaA4e19cB1262787c69c2CfF75",9008.91754013606620500000,0.067862978260144540138643
"0x3C3DB71B7a0F933679071c6E3419A04734a5a376",9008.91754013606620500000,0.067862978260144540138643
"0x457963BA3dC6c1D86aeca095e626C94589BCd5Bf",9008.91754013606620500000,0.067862978260144540138643
"0x55a574190fBDEa13dBbA2D7E9d19B4aaCA1A534c",9008.91754013606620500000,0.067862978260144540138643
"0x632481124a4E812f3680e71844C47A0e50088A20",9008.91754013606620500000,0.067862978260144540138643
"0x64876E544951A47FDc78a5ED7F78091640dd6571",9008.91754013606620500000,0.067862978260144540138643
"0x653E7b0046d6F27C3fa21eaE5FBc4938128785e2",9008.91754013606620500000,0.067862978260144540138643
"0x6859e681EbD486340F9712267a0e6DC42B6D672c",9008.91754013606620500000,0.067862978260144540138643
"0x7394Cb5AF67c281421f63d15b6EE3ddc2911D2CD",9008.91754013606620500000,0.067862978260144540138643
"0x79b81De68af819F57478d5EaD5e58286024f8644",9008.91754013606620500000,0.067862978260144540138643
"0x8820007e27CE47Bc7657660Bb6B3d934E7FFC43A",9008.91754013606620500000,0.067862978260144540138643
"0x8Ac9dd02cC2ac7fBECf043ce37663742C4cA3b79",9008.91754013606620500000,0.067862978260144540138643
"0x8b9Dd7B0Ef799a2660f7AA0Fb89400C6567F2E79",9008.91754013606620500000,0.067862978260144540138643
"0x8D349152dbe28B30714DC49Cf7ce6959f7f859F9",9008.91754013606620500000,0.067862978260144540138643
"0x90d9cBFDB79054E954e5eC0fB6eB50c02c2F0b90",9008.91754013606620500000,0.067862978260144540138643
"0x94225F75d5ae1e069aA7CB053598be512877F0f7",9008.91754013606620500000,0.067862978260144540138643
"0x9CF16cB59B4B392A2f03A5dc76DF2e54b4cB43f0",9008.91754013606620500000,0.067862978260144540138643
"0x9dfB288Cd25a3eBB8AFBB7d4A3af26D3b8d5c465",9008.91754013606620500000,0.067862978260144540138643
"0xa40e3c1704fc1A4F424dC6135f4d87f490D222bF",9008.91754013606620500000,0.067862978260144540138643
"0xA84516192c8C7F3eEB47e330bd4CBC609758025a",9008.91754013606620500000,0.067862978260144540138643
"0xAc24bf4756A2A19b3489cf4595CaA4FD483aA5cB",9008.91754013606620500000,0.067862978260144540138643
"0xada40E10Ba19196909e2cE11E7EDc98EF5F9F011",9008.91754013606620500000,0.067862978260144540138643
"0xb0fcD6307f5F76CbBe274EE9Dd73274c518cbfb1",9008.91754013606620500000,0.067862978260144540138643
"0xb111f18144c321F03Bb52F874B17dd3d031999F0",9008.91754013606620500000,0.067862978260144540138643
"0xb3884b98Fd81970D0fe59691De082A7cf166fDF5",9008.91754013606620500000,0.067862978260144540138643
"0xb629Dd0EAb0AAA87fDFf9DE263A9F25fC1eC6193",9008.91754013606620500000,0.067862978260144540138643
"0xba90c16527c28E9B20359DcAd26490663C1E6213",9008.91754013606620500000,0.067862978260144540138643
"0xBAED49b4021cbd4Af04d3f7B0Dde74896630d18c",9008.91754013606620500000,0.067862978260144540138643
"0xBcE0C9819e00b2061268C79e4186615Dac2E65BA",9008.91754013606620500000,0.067862978260144540138643
"0xC275D8a312C20cC1bfb149Cda33EA95e09662Ec5",9008.91754013606620500000,0.067862978260144540138643
"0xCbca9Fa5Ba1ab20EF6F65313C144a103643bC3cf",9008.91754013606620500000,0.067862978260144540138643
"0xD14E09DE807305F8580434635981F9E25b6e89aA",9008.91754013606620500000,0.067862978260144540138643
"0xd6AEBb94373DD904A6019B160eFB7273Be5f2b16",9008.91754013606620500000,0.067862978260144540138643
"0xDCC59fFeD760d4972F19306D75060712cD17D0F4",9008.91754013606620500000,0.067862978260144540138643
"0xE06105311A832fB36517b599e6fd011959E42942",9008.91754013606620500000,0.067862978260144540138643
"0xe119111893DCE0EbF8eEbb773954Da206F9F3af4",9008.91754013606620500000,0.067862978260144540138643
"0xe60dA85d4515b1c0625069576247FdD03A0Fc09f",9008.91754013606620500000,0.067862978260144540138643
"0xe81c95B86421ECfBC6D7b37548415857Ee682948",9008.91754013606620500000,0.067862978260144540138643
"0xF10F9A8194d5bEf1Bc3D0a112d3f561983faC3e2",9008.91754013606620500000,0.067862978260144540138643
"0xf956c183E9fbD9035de00BFcee30Dd2413Cb14cC",9008.91754013606620500000,0.067862978260144540138643
"0xFECEE20fDA70Ce6286EdeCABBcBC92BAa98B645d",9008.91754013606620500000,0.067862978260144540138643
"0x21Dc41DB3b41eb3755038F986A4125c70040c39e",8997.92671482949325327955,0.067780185834137970050544
"0x56a07F2BaBFe70E9344fFfC72091de8bd58A3C09",8876.11490401934980950000,0.066862593655942413947886
"0x77eF40C0a789008C60166d40F84416A7A0492466",8752.43723185136344650000,0.065930946192170137453796
"0x0446bf42fd5Bd9601AA04c707cD20F40E2884790",8652.23192426888932502115,0.065176112930601863530548
"0x11B9FA03A749Edb5c6640a7F9c38710DcAf294c4",8556.62013613804557300000,0.064455882040438893270302
"0xf3EAB2365c8689D7d429e9Cf03C78b29F07907b1",8349.74084852744350269015,0.062897487867660125309364
"0x0A9d047F59e67D6140BaB8c34B644aB140856B9A",8222.49952069397290200000,0.061938995859482157084330
"0x7F583a47e00701D257aC873C80eb5326FEC69E56",8198.09102948387783941515,0.061755129939855969408788
"0x7F274428ad1654F87e910161D55eCa9cac98A9F0",8118.08682836770024200000,0.061152468927933177400503
"0x7dd3705b1aBc05Cf736f6FDce4BCaC1069058a63",8002.93432952171119335435,0.060285040461530692562679
"0xad369f2A07756bf0558e57b04FDA9FD4974D5019",7954.68395870537104950000,0.059921576832169539742788
"0xEa3f4D71752Fd43FAD15e11b172A0386C0EeF1a4",7915.82762803575506400000,0.059628877258469000505112
"0x16c1c2e4fab76b20349bf42ec0e0db69c6494e46",7890.81310708954447816235,0.059440446197401148826338
"0x4a4B9A1553dadB071Fe6a53bFE909EC08cB6ce35",7863.37310071729336950000,0.059233744277042559386872
"0xBFFD1B2A5F73575CAc41ed5aB496612211f15380",7857.05509755201859350000,0.059186151599060728202235
"0x678817792eA668a18518501a821e77fC9559aF62",7830.95192447045053500000,0.058989519866173484083529
"0x4eA0330e0A7e0BFdb726E526c4e897F8A6867b0a",7804.84875138888240000000,0.058792888133286239388558
"0xb621A04A98c749989399c7216382aeFFf036217E",7804.84875138888240000000,0.058792888133286239388558
"0x9D8d4bCcdCeE3DCA0d4a6dADa3D1eFD3f58C80aC",7786.57653023178462900000,0.058655245920265167525815
"0x0096eB01631a75376cb6eA18Ec926Ce5C5B731Fe",7778.74557830731406400000,0.058596256400398993179481
"0x038665A995A802E023eb37683c60DC574d7BaCAD",7778.74557830731406400000,0.058596256400398993179481
"0x162F7214caC3d8BE96D4C542A5c8CA2E2d5de3c5",7778.74557830731406400000,0.058596256400398993179481
"0x3503e97B326A7691Eb712530ec88f40Cfe9BeFfD",7778.74557830731406400000,0.058596256400398993179481
"0x4fF5Ec8493b244E97dE1627CB42d5293Aa55b24c",7778.74557830731406400000,0.058596256400398993179481
"0x8728ba0A39B6f2d71c19D7fd652fD5E0aeDbBf78",7778.74557830731406400000,0.058596256400398993179481
"0xA820Ea1AB7c7f27901d93d1443C8aace6320C35b",7778.74557830731406400000,0.058596256400398993179481
"0xBfdCBFBA2C7961FEDe27A51554f6E31FAE8108CB",7778.74557830731406400000,0.058596256400398993179481
"0xC5A8a7De8Dd9cbDeF99d38194e371D70BD46D4C5",7778.74557830731406400000,0.058596256400398993179481
"0xCa24618aC478bf05C23BdEB5d7894D511e41E958",7778.74557830731406400000,0.058596256400398993179481
"0xf6e6b276a62CaBC3c456E8a8A3DbC749f05f3642",7778.74557830731406400000,0.058596256400398993179481
"0xF8C009D1804c4AafEFe5E554bF3dB66C6759b605",7773.52494369100043550000,0.058556930053821544229188
"0xF1466EE47cFF12b913380B27019e85524CdF7395",7752.64240522574603250000,0.058399624667511749264162
"0x233756823D3DBDF5a7d9793554c636334071F11A",7752.64240522574603250000,0.058399624667511749264162
"0x302f15187f531Ad0E85b478792bD3D0Ec13005F9",7752.64240522574603250000,0.058399624667511749264162
"0x543cf9A4B99DCD3c316b18D034E24B1651c881Bb",7752.64240522574603250000,0.058399624667511749264162
"0x640BDeDcC5433376F4Ba7926046c320f8a83bBA0",7752.64240522574603250000,0.058399624667511749264162
"0x70707c697AC231CDE8BabC3c694FCb02aE9F1763",7752.64240522574603250000,0.058399624667511749264162
"0xA6F74e9Bc7c54CD8478f9b77c40A4bD53Dd8EdBD",7752.64240522574603250000,0.058399624667511749264162
"0xaD226569ab4B26872F464812c35D71bb43c2b151",7726.53923214417778200000,0.058202992934624503699146
"0x08cdC985242a6F4a3c1177b2d53F3FD474AfF883",7493.09617711516118700000,0.056444497433046563078125
"0x9bb64e40DCBe4645F99F0a9e2507b5A53795fa70",7414.10196271827413400060,0.055849444516821049892665
"0x1093a7394afb514646bb4866a414df304c39945e",7205.32094950810903556695,0.054276724897900174507171
"0x1E75Bbbd34ECF784B5cfaCd484ebB30CE01cFaf4",7154.53217284529893560060,0.053894139794731879631395
"0x551981608f7812ca1d91ee571294f7a01c602c2d",6970.03616560173426722260,0.052504355897513036170559
"0xe4BeB59853C98d3d1fe4154fc36165583f1F08D8",6634.76365581929291132055,0.049978792649628510457193
"0xd62660fd2be4292B9A83c88420585a0e6F430bEe",6463.87567730344537619865,0.048691516223878713473756
"0xa85b53a872086f83077f260a45f6ac9608e39f2b",6416.61082931047825369080,0.048335476406938917269493
"0xD47b07f300Ec4fa2d1AF66784Ad56A86af95Bd6D",6403.75882711443170550105,0.048238663982833139086426
"0x2ba025164435f434B720519060cE746eaE0E992c",6318.48339058834661198295,0.047596295455281199289229
"0x2eb5c8F1cFd26095Fd695B89cf5AD59426255CA4",6307.03569992911051245000,0.047510061523304853813906
"0x1DA5B7e895f53a4aaFe637505A7470B6Ae622abC",6212.85391196356719750090,0.046800602634294901206266
"0xD1336e491A1C5B196Ed91D1Fe4bccF372DaD03F5",6196.60842003308307900105,0.046678227503121578670670
"0x6abd970abe5175dcec9c64e23d5500296ad9ebfd",5922.61082931047825369080,0.044614240075142603777771
"0x5c29913f7f70523eCC881996098D8f6E44bE3C2B",5903.61082931047825369080,0.044471115600842745566551
"0x677990e640D502067c528E69e48Ef2C0699eBD48",5903.61082931047825369080,0.044471115600842745566551
"0xcd0549a7a11251df5a7bd65209139eda3844f65d",5646.71402373000515089355,0.042535946114104951140313
"0x4CE148892fDD9c08a0227b707f24416B0e6E40Bc",5644.06016138463197435985,0.042515954921839386685534
"0xD4117b25724905907aC0Da4fb6231f9a123b0a38",5476.71741775732320750105,0.041255384279231254314113
"0x3dcf345BFAdB9961305ed5FF535D31F313D52ad0",5471.00802942676166995095,0.041212376215895182463668
"0x2C6502d83361fEfAD7D3A01fa0EEd22E956Fcb60",5421.13388307833961087780,0.040836680901301914029721
"0xc234002b48C7CDa0843fb2e15CaAB0375BA82E5D",5366.05756372459852650000,0.040421798308992687754154
"0x85Dacf923799c1D993666331bFdCd0F50505EF00",5364.12481614351713589885,0.040407239178387603721871
"0x87079ef18c46389f93a7e736366ef0496e86d4ec",5308.48999128683776173670,0.039988149438367765833625
"0xe1e74a529731e7a30d3d59b4ef4fa2d39150e384",5259.84960231709900256610,0.039621747854102793104508
"0x9f232d19cbb55f5fabc59dd0323132feb294ee6f",5082.00000000000000000000,0.038282030441677864706339
"0x20a22E6579f6Ed3ffd8DFDe526DF1A967edd0007",5068.80395413397498400045,0.038182626382340409569795
"0x71adD64adBB965Bafd01437295968502eB61145e",4949.92665996349428956445,0.037287139527901480701219
"0x49c13504e0ad224d8263d14339c7bc9c60110fd5",4730.58366310357269362235,0.035634857890168231817928
"0x11c26aB8df9d187451088543F655C7548B628509",4670.44930941111515725200,0.035181873797557983271010
"0x53D3aF248d13A702201b1143b9f92ec5b7297811",4670.44930941111515725200,0.035181873797557983271010
"0xab683ad783A50EfAFf19CE5F511fbd71cFd50597",4662.40632845186593770000,0.035121287091158177278031
"0xb504aE551676F9D0649e9dDedd0C7e9C3c6743F0",4577.68100585240817921090,0.034483062498688004222837
"0x5d69ca43df164220ad5e00b0cecd9ff105b34ec0",4536.77746446857143500000,0.034174941558816207966575
"0x28fA320549c6BF07467AAb97567495dbEF60813E",4532.22846182227123042890,0.034140674526587766881223
"0x8F4cBC820E6fb586C107FfF9407c9c6a5ceD3187",4530.87082973186017210440,0.034130447664522887918244
"0x165A599d7E3060A4E9Fe3ED56BF23b4176F5290a",4524.73824660766521960135,0.034084251731062330831074
"0x1B9d2D72CC7BA46d521768395786371E18bD5Fca",4524.73824660766521960135,0.034084251731062330831074
"0x1dE7E8226A80288F3D9b39E493553cbc42cd22e9",4524.73824660766521960135,0.034084251731062330831074
"0x20d64Ac18E423c40750641E4e5ef3B47e09708eC",4524.73824660766521960135,0.034084251731062330831074
"0x27eE8561258A725D0875703386f283DC27a06841",4524.73824660766521960135,0.034084251731062330831074
"0x3f82E90BF2a8498873af058c9A0DDB90e63D7339",4524.73824660766521960135,0.034084251731062330831074
"0x44421e5a9493B2F7c19019838d472aD380a6Dd8E",4524.73824660766521960135,0.034084251731062330831074
